match_type;games;avg_orig_smaller_div_bigger_gamescore_permil;std_orig_smaller_div_bigger_gamescore_permil;losers_original_points_pct
Mix;2;548;24;54.8
1.HE;2;548;119;54.8
DE;2;548;214;54.8
3.HE;2;548;71;54.8
2.HD;2;548;24;54.8
DD;2;548;24;54.8
DE;2;548;214;54.8
Mix;2;548;167;54.8
2.HE;2;548;71;54.8
3.HE;2;548;71;54.8
1.HE;2;548;71;54.8
2.HE;2;548;310;54.8
1.HE;2;548;167;54.8
DD;2;548;24;54.8
3.HE;2;548;71;54.8
2.HD;2;548;71;54.8
2.HD;2;548;119;54.8
2.HE;2;548;71;54.8
DE;2;548;24;54.8
1.HE;2;548;119;54.8
DE;2;548;71;54.8
DE;2;548;167;54.8
Mix;2;548;24;54.8
2.HD;2;548;214;54.8
2.HE;2;548;214;54.8
2.HD;2;548;357;54.8
2.HE;2;548;167;54.8
DE;2;548;167;54.8
DD;2;548;24;54.8
Mix;2;548;24;54.8
2.HE;2;548;24;54.8
DE;2;548;24;54.8
3.HE;2;548;71;54.8
DE;2;548;24;54.8
DD;2;548;167;54.8
2.HE;2;548;71;54.8
2.HE;2;548;24;54.8
1.HD;2;548;167;54.8
3.HE;2;548;262;54.8
3.HE;2;548;24;54.8
3.HE;2;548;167;54.8
2.HD;2;548;24;54.8
Mix;2;548;119;54.8
1.HD;2;548;71;54.8
DE;2;548;24;54.8
2.HE;2;548;119;54.8
2.HD;2;548;119;54.8
1.HE;2;548;167;54.8
1.HE;2;548;214;54.8
1.HE;2;548;24;54.8
1.HE;2;548;214;54.8
1.HE;2;548;71;54.8
2.HE;2;548;24;54.8
Mix;2;548;71;54.8
DE;2;548;167;54.8
2.HE;2;548;119;54.8
2.HD;2;548;167;54.8
2.HD;2;548;71;54.8
DE;2;548;71;54.8
DD;2;548;71;54.8
3.HE;2;548;119;54.8
DD;2;548;167;54.8
DD;2;548;119;54.8
1.HD;2;548;24;54.8
Mix;2;548;262;54.8
1.HE;2;548;167;54.8
Mix;2;548;24;54.8
2.HE;2;548;214;54.8
3.HE;2;548;167;54.8
3.HE;2;548;71;54.8
1.HE;2;548;119;54.8
2.HD;2;548;214;54.8
3.HE;2;548;119;54.8
2.HD;2;548;214;54.8
1.HD;2;548;24;54.8
DD;2;548;119;54.8
2.HD;2;548;24;54.8
3.HE;2;548;167;54.8
DD;2;548;71;54.8
2.HD;2;548;119;54.8
DD;2;548;24;54.8
DE;2;548;214;54.8
1.HD;2;548;167;54.8
2.HE;2;548;71;54.8
DD;2;548;71;54.8
Mix;2;548;71;54.8
2.HD;2;548;24;54.8
1.HD;2;548;24;54.8
2.HE;2;548;24;54.8
2.HE;2;548;24;54.8
2.HD;2;548;119;54.8
3.HE;2;548;71;54.8
3.HE;2;548;24;54.8
1.HD;2;548;119;54.8
Mix;2;548;24;54.8
DD;2;548;24;54.8
Mix;2;548;71;54.8
DD;2;548;71;54.8
2.HE;2;548;167;54.8
1.HE;2;548;214;54.8
1.HE;2;548;71;54.8
3.HE;2;548;71;54.8
1.HD;2;548;24;54.8
2.HE;2;548;167;54.8
3.HE;2;548;71;54.8
DE;2;548;71;54.8
DD;2;548;119;54.8
DD;2;548;214;54.8
Mix;2;548;71;54.8
DE;2;548;24;54.8
DD;2;548;24;54.8
2.HE;2;548;71;54.8
3.HE;2;548;119;54.8
Mix;2;548;167;54.8
DE;2;548;119;54.8
DE;2;548;71;54.8
1.HE;2;548;24;54.8
DD;2;548;167;54.8
DD;2;548;167;54.8
1.HD;2;548;167;54.8
1.HD;2;548;119;54.8
2.HE;2;548;214;54.8
2.HE;2;548;24;54.8
3.HE;2;548;214;54.8
1.HD;2;548;167;54.8
2.HD;2;548;24;54.8
DE;2;548;262;54.8
3.HE;2;548;71;54.8
DD;2;548;24;54.8
DE;2;548;24;54.8
3.HE;2;548;119;54.8
DE;2;548;24;54.8
1.HE;2;548;71;54.8
2.HE;2;548;24;54.8
DE;2;548;24;54.8
DE;2;548;167;54.8
3.HE;2;548;119;54.8
DD;2;548;71;54.8
1.HE;2;548;119;54.8
3.HE;2;548;119;54.8
3.HE;2;548;119;54.8
Mix;2;548;119;54.8
Mix;2;548;119;54.8
Mix;2;548;214;54.8
3.HE;2;548;119;54.8
DE;2;548;24;54.8
DD;2;548;214;54.8
1.HE;2;548;24;54.8
DD;2;548;167;54.8
Mix;2;548;24;54.8
Mix;2;548;310;54.8
2.HD;2;548;24;54.8
1.HE;2;548;119;54.8
1.HD;2;548;119;54.8
2.HE;2;548;24;54.8
DE;2;548;167;54.8
3.HE;2;548;71;54.8
3.HE;2;548;24;54.8
3.HE;2;548;24;54.8
1.HD;2;548;214;54.8
Mix;2;548;119;54.8
DD;2;548;71;54.8
2.HE;2;548;119;54.8
1.HD;2;548;214;54.8
DD;2;548;119;54.8
1.HD;2;548;71;54.8
2.HE;2;548;167;54.8
Mix;2;548;310;54.8
2.HE;2;548;214;54.8
DD;2;548;71;54.8
Mix;2;548;119;54.8
2.HE;2;548;71;54.8
DD;2;548;119;54.8
2.HE;2;548;119;54.8
2.HE;2;548;167;54.8
3.HE;2;548;167;54.8
2.HE;2;548;24;54.8
1.HE;2;548;167;54.8
DD;2;548;119;54.8
1.HE;2;548;119;54.8
DE;2;548;24;54.8
DD;2;548;24;54.8
3.HE;2;548;24;54.8
Mix;2;548;167;54.8
2.HE;2;548;24;54.8
Mix;2;548;71;54.8
2.HE;2;548;24;54.8
1.HE;2;548;119;54.8
DD;2;548;71;54.8
DE;2;548;24;54.8
DE;2;548;262;54.8
DE;2;548;119;54.8
2.HE;2;548;24;54.8
DE;2;548;24;54.8
2.HD;2;548;24;54.8
1.HD;2;548;24;54.8
DE;2;548;24;54.8
DD;2;548;214;54.8
1.HE;2;548;24;54.8
2.HE;2;548;119;54.8
2.HD;2;548;71;54.8
DD;2;548;310;54.8
DD;2;548;71;54.8
3.HE;2;548;71;54.8
3.HE;2;548;71;54.8
DE;2;548;71;54.8
2.HD;2;548;167;54.8
2.HE;2;548;167;54.8
2.HE;2;548;119;54.8
1.HE;2;548;119;54.8
2.HD;2;548;71;54.8
DE;2;548;214;54.8
2.HD;2;548;214;54.8
1.HD;2;548;24;54.8
3.HE;2;548;167;54.8
DD;2;548;24;54.8
DD;2;548;71;54.8
Mix;2;548;119;54.8
DE;2;548;214;54.8
DD;2;548;119;54.8
2.HE;2;548;119;54.8
1.HE;2;548;24;54.8
1.HD;2;548;71;54.8
2.HD;2;548;24;54.8
2.HE;2;548;24;54.8
3.HE;2;548;24;54.8
DE;2;548;24;54.8
2.HD;2;548;24;54.8
1.HE;2;548;71;54.8
DD;2;548;119;54.8
3.HE;2;548;24;54.8
1.HD;2;548;357;54.8
3.HE;2;548;71;54.8
1.HE;2;548;24;54.8
1.HD;2;548;24;54.8
DD;2;548;24;54.8
1.HD;2;548;24;54.8
3.HE;2;548;167;54.8
DE;2;548;119;54.8
2.HE;2;548;24;54.8
DE;2;548;214;54.8
2.HD;2;548;119;54.8
2.HD;2;548;262;54.8
1.HE;2;548;119;54.8
1.HE;2;548;24;54.8
2.HE;2;548;71;54.8
3.HE;2;548;71;54.8
Mix;2;548;167;54.8
Mix;2;548;71;54.8
1.HE;2;548;214;54.8
2.HE;2;548;167;54.8
DE;2;548;71;54.8
DD;2;548;24;54.8
1.HD;2;548;24;54.8
DD;2;548;24;54.8
Mix;2;548;167;54.8
1.HE;2;548;24;54.8
1.HD;2;548;71;54.8
DD;2;548;119;54.8
2.HD;2;548;24;54.8
DE;2;548;71;54.8
Mix;2;548;119;54.8
2.HE;2;548;24;54.8
2.HE;2;548;24;54.8
3.HE;2;548;167;54.8
DE;2;548;167;54.8
DD;2;548;24;54.8
DD;2;548;71;54.8
DE;2;548;167;54.8
1.HD;2;548;71;54.8
2.HE;2;548;24;54.8
2.HE;2;548;119;54.8
DE;2;548;24;54.8
3.HE;2;548;24;54.8
1.HE;2;548;24;54.8
1.HE;2;548;214;54.8
3.HE;2;548;119;54.8
1.HE;2;548;119;54.8
1.HE;2;548;71;54.8
DE;2;548;119;54.8
1.HD;2;548;119;54.8
DE;2;548;119;54.8
2.HD;2;548;214;54.8
2.HD;2;548;167;54.8
Mix;2;548;71;54.8
DD;2;548;119;54.8
2.HD;2;548;24;54.8
1.HE;2;548;119;54.8
2.HE;2;548;71;54.8
3.HE;2;548;71;54.8
Mix;2;548;24;54.8
DD;2;548;24;54.8
DD;2;548;119;54.8
DE;2;548;214;54.8
DD;2;548;262;54.8
2.HD;2;548;167;54.8
1.HD;2;548;167;54.8
DD;2;548;262;54.8
2.HE;2;548;119;54.8
1.HE;2;548;310;54.8
DD;2;548;24;54.8
2.HE;2;548;167;54.8
3.HE;2;548;71;54.8
Mix;2;548;71;54.8
1.HE;2;548;167;54.8
DD;2;548;119;54.8
DD;2;548;167;54.8
1.HE;2;548;167;54.8
1.HD;2;548;24;54.8
Mix;2;548;24;54.8
1.HE;2;548;262;54.8
3.HE;2;548;24;54.8
2.HE;2;548;214;54.8
DD;2;548;71;54.8
2.HD;2;548;24;54.8
1.HD;2;548;167;54.8
Mix;2;548;71;54.8
1.HE;2;548;214;54.8
3.HE;2;548;24;54.8
1.HD;2;548;71;54.8
Mix;2;548;167;54.8
1.HD;3;378;279;55.0
2.HE;3;378;220;55.0
2.HE;3;378;220;55.0
Mix;3;378;206;55.0
DD;3;378;220;55.0
2.HE;3;476;280;55.0
2.HE;3;378;220;55.0
3.HE;3;378;206;55.0
DD;3;378;245;55.0
DD;3;476;311;55.0
DD;3;364;196;55.2
DD;3;364;223;55.2
DE;3;364;196;55.2
Mix;3;364;196;55.2
DE;3;364;223;55.2
DE;3;364;196;55.2
DE;3;364;196;55.2
Mix;3;311;227;55.3
1.HE;3;311;166;55.3
DD;3;311;166;55.3
3.HE;3;311;166;55.3
1.HD;3;311;191;55.3
Mix;3;273;129;55.6
DE;3;273;129;55.6
1.HD;3;244;113;55.6
2.HE;3;244;113;55.6
1.HE;3;495;318;55.6
1.HD;3;508;281;55.7
1.HE;3;508;287;55.7
3.HE;3;489;269;55.8
2.HD;3;489;328;55.8
2.HD;3;489;269;55.8
1.HD;3;489;269;55.8
Mix;3;489;362;55.8
Mix;2;550;359;55.8
3.HE;3;489;279;55.8
3.HE;3;489;362;55.8
Mix;3;489;269;55.8
2.HD;3;489;269;55.8
2.HD;3;489;300;55.8
2.HD;3;489;300;55.8
Mix;3;489;279;55.8
1.HE;3;489;269;55.8
2.HD;3;489;269;55.8
Mix;3;489;300;55.8
2.HE;3;178;83;55.9
2.HE;3;460;250;55.9
1.HD;3;422;227;56.1
1.HE;3;422;220;56.1
DD;3;422;227;56.1
Mix;3;422;310;56.1
1.HD;3;422;245;56.1
DD;3;422;245;56.1
1.HE;3;422;245;56.1
2.HD;3;422;245;56.1
DD;3;422;220;56.1
2.HE;3;422;227;56.1
Mix;3;422;227;56.1
1.HD;3;422;245;56.1
2.HD;2;545;278;56.3
Mix;2;545;278;56.3
Mix;2;541;341;56.3
3.HE;2;541;341;56.3
3.HE;2;537;404;56.3
2.HE;2;541;341;56.3
DE;3;515;335;56.3
1.HD;2;545;278;56.3
1.HD;2;545;278;56.3
1.HE;2;541;341;56.3
3.HE;2;545;278;56.3
1.HD;2;545;278;56.3
3.HE;2;541;341;56.3
Mix;2;545;278;56.3
2.HD;2;541;341;56.3
1.HD;2;545;278;56.3
3.HE;2;545;278;56.3
Mix;2;545;278;56.3
3.HE;2;545;278;56.3
Mix;2;541;341;56.3
DD;2;541;341;56.3
3.HE;2;545;278;56.3
2.HD;2;545;278;56.3
Mix;2;545;278;56.3
1.HE;2;545;278;56.3
Mix;2;541;341;56.3
Mix;2;541;341;56.3
DD;2;541;341;56.3
Mix;2;541;341;56.3
DD;2;545;278;56.3
Mix;2;541;341;56.3
Mix;2;545;278;56.3
1.HE;2;541;341;56.3
DD;2;537;404;56.3
2.HD;2;545;278;56.3
Mix;2;545;278;56.3
1.HD;2;545;278;56.3
1.HE;2;537;404;56.3
1.HD;2;541;341;56.3
1.HE;2;545;278;56.3
2.HD;2;545;278;56.3
1.HE;2;545;278;56.3
2.HE;2;545;278;56.3
1.HD;2;537;404;56.3
2.HD;2;545;278;56.3
1.HD;2;545;278;56.3
DD;2;545;278;56.3
1.HE;2;545;278;56.3
2.HE;2;545;278;56.3
3.HE;2;537;404;56.3
2.HD;2;545;278;56.3
1.HE;2;545;278;56.3
1.HD;2;537;404;56.3
1.HE;2;541;341;56.3
1.HE;2;541;341;56.3
2.HE;2;537;404;56.3
1.HD;2;545;278;56.3
2.HE;2;545;278;56.3
1.HE;2;545;278;56.3
1.HD;2;541;341;56.3
2.HD;2;545;278;56.3
1.HD;2;545;278;56.3
3.HE;2;537;404;56.3
2.HD;2;541;341;56.3
3.HE;2;545;278;56.3
2.HD;2;537;404;56.3
DD;2;545;278;56.3
1.HE;2;541;341;56.3
3.HE;2;545;278;56.3
1.HD;2;541;341;56.3
3.HE;2;545;278;56.3
2.HE;2;545;278;56.3
3.HE;3;356;191;56.4
3.HE;3;356;175;56.4
2.HE;3;356;175;56.4
DD;3;356;175;56.4
1.HE;3;356;191;56.4
Mix;3;514;331;56.5
3.HE;3;509;289;56.5
DD;3;509;283;56.5
2.HD;3;514;313;56.5
2.HD;3;514;331;56.5
2.HE;3;514;303;56.5
2.HD;3;514;303;56.5
2.HE;3;514;357;56.5
1.HE;2;567;300;56.7
1.HD;2;567;233;56.7
3.HE;2;567;33;56.7
1.HE;2;567;167;56.7
2.HD;2;567;233;56.7
1.HD;2;567;100;56.7
1.HD;2;567;33;56.7
1.HD;2;567;233;56.7
1.HE;2;567;167;56.7
3.HE;2;567;33;56.7
2.HE;2;567;100;56.7
2.HE;2;567;100;56.7
2.HE;2;567;233;56.7
1.HE;2;567;233;56.7
1.HE;2;567;167;56.7
2.HE;2;567;300;56.7
2.HD;2;567;33;56.7
1.HD;2;567;33;56.7
2.HD;2;567;167;56.7
1.HE;2;567;33;56.7
2.HD;2;567;33;56.7
1.HE;2;567;233;56.7
1.HD;2;567;33;56.7
1.HE;2;567;100;56.7
2.HE;2;567;300;56.7
1.HE;2;567;167;56.7
3.HE;2;567;167;56.7
3.HE;2;567;233;56.7
1.HE;2;567;167;56.7
2.HE;2;567;233;56.7
2.HD;2;567;100;56.7
3.HE;2;567;300;56.7
3.HE;2;567;300;56.7
2.HD;2;567;33;56.7
1.HD;2;567;33;56.7
1.HD;2;567;100;56.7
2.HE;2;567;100;56.7
2.HD;2;567;100;56.7
3.HE;2;567;100;56.7
1.HE;2;567;100;56.7
1.HE;2;567;167;56.7
1.HE;2;567;33;56.7
3.HE;2;567;100;56.7
2.HE;2;567;100;56.7
2.HE;2;567;100;56.7
2.HE;2;567;300;56.7
2.HD;2;567;167;56.7
3.HE;2;567;33;56.7
2.HE;2;567;33;56.7
2.HD;2;567;33;56.7
1.HE;2;567;33;56.7
1.HD;2;567;167;56.7
3.HE;2;567;167;56.7
3.HE;2;567;233;56.7
2.HE;2;567;33;56.7
2.HE;2;567;33;56.7
3.HE;2;567;300;56.7
1.HD;2;567;100;56.7
1.HE;2;567;100;56.7
1.HD;2;567;33;56.7
1.HD;2;567;33;56.7
1.HD;2;567;300;56.7
2.HD;2;567;233;56.7
1.HD;2;567;233;56.7
1.HE;2;567;33;56.7
2.HE;2;567;100;56.7
2.HD;2;567;300;56.7
2.HD;2;567;233;56.7
2.HD;2;567;33;56.7
2.HE;2;567;167;56.7
1.HD;2;567;100;56.7
2.HE;2;567;33;56.7
2.HD;2;567;33;56.7
1.HE;2;567;33;56.7
2.HD;2;567;300;56.7
1.HE;2;567;233;56.7
2.HD;2;567;167;56.7
1.HD;2;567;33;56.7
2.HD;2;567;100;56.7
1.HE;2;567;233;56.7
2.HD;2;567;100;56.7
2.HE;2;567;233;56.7
2.HE;2;567;167;56.7
2.HE;2;567;233;56.7
1.HD;2;567;33;56.7
2.HE;2;567;100;56.7
3.HE;2;567;33;56.7
1.HE;2;567;167;56.7
3.HE;2;567;33;56.7
1.HE;2;567;167;56.7
1.HE;2;567;233;56.7
2.HD;2;567;33;56.7
1.HE;2;567;167;56.7
3.HE;2;567;33;56.7
2.HD;2;567;300;56.7
1.HD;2;567;300;56.7
1.HD;2;567;100;56.7
3.HE;2;567;100;56.7
1.HD;2;567;33;56.7
1.HE;2;567;167;56.7
2.HD;2;567;33;56.7
1.HD;2;567;100;56.7
2.HE;2;567;100;56.7
2.HD;2;567;233;56.7
2.HE;2;567;100;56.7
1.HD;2;567;300;56.7
1.HD;2;567;33;56.7
2.HD;2;567;33;56.7
1.HE;2;567;300;56.7
2.HE;2;567;100;56.7
3.HE;2;567;33;56.7
2.HE;2;567;233;56.7
1.HD;2;567;33;56.7
1.HD;2;567;33;56.7
2.HE;2;567;33;56.7
3.HE;2;567;167;56.7
2.HD;2;567;33;56.7
1.HE;2;567;100;56.7
1.HE;2;567;33;56.7
2.HE;2;567;233;56.7
1.HE;2;567;33;56.7
3.HE;2;567;167;56.7
1.HD;2;567;167;56.7
1.HE;2;567;33;56.7
1.HE;2;567;100;56.7
2.HD;2;567;167;56.7
3.HE;2;567;33;56.7
2.HD;2;567;167;56.7
2.HE;2;567;233;56.7
2.HE;2;567;33;56.7
DD;2;567;167;56.7
2.HD;2;567;33;56.7
1.HE;2;567;33;56.7
1.HD;2;567;300;56.7
DD;2;567;33;56.7
2.HD;2;567;100;56.7
Mix;2;567;100;56.7
Mix;2;567;233;56.7
Mix;2;567;33;56.7
2.HD;2;567;167;56.7
2.HD;2;567;100;56.7
2.HE;2;567;167;56.7
1.HE;2;567;167;56.7
1.HD;2;567;300;56.7
DD;2;567;167;56.7
Mix;2;567;100;56.7
3.HE;2;567;233;56.7
2.HD;2;567;33;56.7
1.HD;2;567;33;56.7
2.HE;2;567;100;56.7
3.HE;2;567;100;56.7
2.HD;2;567;33;56.7
2.HD;2;567;233;56.7
2.HD;2;567;300;56.7
DD;2;567;233;56.7
1.HE;2;567;100;56.7
1.HD;2;567;233;56.7
2.HE;2;567;233;56.7
Mix;2;567;33;56.7
3.HE;2;567;33;56.7
2.HD;2;567;33;56.7
2.HD;2;567;33;56.7
DD;2;567;233;56.7
Mix;2;567;33;56.7
Mix;2;567;33;56.7
2.HE;2;567;100;56.7
3.HE;2;567;100;56.7
3.HE;2;567;33;56.7
DD;2;567;33;56.7
